,Price
6267,13816.03145952381
6268,19421.771596190472
6269,16027.548592788637
6270,18372.002900366304
6271,5986.074896153867
6272,1935.3276532120267
6273,3798.838220322702
6274,30642.22583077801
6275,13172.3405375
6276,779.431333268567
6277,18753.09402304689
6278,8431.219573348137
6279,14750.705357657538
6280,20913.57316848319
6281,21226.622606411212
6282,16763.828151723745
6283,20808.57288999844
6284,25402.218870530487
6285,22063.860281813442
6286,6611.24956375134
6287,19788.109594485235
6288,17556.24235340215
6289,12604.449212820515
6290,4696.306492818755
6291,19036.98695157612
6292,7742.268289733221
6293,16879.064039677825
6294,42666.39655687438
6295,14771.0838052628
6296,10017.24428147068
6297,6358.122220850667
6298,50294.806699324516
6299,2476.7866222671123
6300,13350.505
6301,15317.799578712218
6302,20637.64175833333
6303,485.47440178571424
6304,57692.65267259231
6305,18607.468475597238
6306,5106.490182684071
6307,631.2022019704434
6308,8065.680612855625
6309,18291.237404580785
6310,14096.266358333334
6311,21896.00532497179
6312,4936.2965904761895
6313,2110.8836274852556
6314,10039.293110140505
6315,47293.487530325954
6316,821.4628342968628
6317,13389.813957828283
6318,15728.180697528622
6319,13812.91432166306
6320,1295.364840592113
6321,13384.093346969697
6322,20498.20742301587
6323,15585.798
6324,19876.0603125
6325,14086.394293125812
6326,17182.41602475346
6327,21376.923751655497
6328,2323.9525622581846
6329,15853.625
6330,11627.671
6331,17732.123287378763
6332,17171.853573793556
6333,15166.275
6334,4000.2936013094877
6335,18197.024033974358
6336,752.7104072603101
6337,22234.23989880366
6338,10634.79509597812
6339,23231.810146428576
6340,23577.95894009356
6341,11239.524257777779
6342,634.6998000000001
6343,38802.13422988506
6344,7075.990788562092
6345,13355.273963095236
6346,15582.873132991666
6347,11013.445800000001
6348,18915.00516191942
6349,4035.419962854675
6350,6401.482641935459
6351,39622.88430048991
6352,12508.857383333332
6353,18361.770814817482
6354,7640.8844452380945
6355,38416.97878333333
6356,35902.728978919855
6357,5795.093768395134
6358,3898.059703186678
6359,17659.423459328875
6360,9784.277014216397
6361,2443.537476651485
6362,6394.996486111111
6363,52871.20429225141
6364,12468.338872674623
6365,16846.61220857143
6366,13212.406571428572
6367,18891.736762301585
6368,37317.460223687354
6369,7874.4385537459575
6370,18706.201612121215
6371,7516.686777777777
6372,11949.76890069918
6373,15598.68236823464
6374,14188.910587229439
6375,16693.752666666667
6376,7977.174196825397
6377,13724.77875
6378,17613.593306271734
6379,4328.743241977294
6380,4783.336189081155
6381,43053.71586825397
6382,11354.613197420134
6383,17555.65011373842
6384,30994.159
6385,15127.607615164694
6386,18917.510014625317
6387,8358.206992857142
6388,7601.46141714705
6389,5250.148964674727
6390,20092.543967627313
6391,12500.473971306783
6392,9591.660301883516
6393,24735.318461688308
6394,16839.133
6395,8459.243
6396,20541.458930555556
6397,23603.444941343296
6398,22792.004884656886
6399,5666.78
6400,2104.8951075958053
6401,9422.285154934438
6402,9044.510383333334
6403,16557.436511699038
6404,2827.005093599512
6405,584.0094903949192
6406,18743.146777207505
6407,7769.201333333333
6408,8584.362936170963
6409,22058.12091269808
6410,745.4291612698928
6411,12331.45795382649
6412,12479.718133019851
6413,31148.387157737456
6414,15390.116208333333
6415,40648.88452142857
6416,5362.397134627047
6417,21353.55328184198
6418,9591.087835119046
6419,12440.446443046156
6420,7009.278585153452
6421,25961.220981818184
6422,17773.68626476394
6423,11598.005932570302
6424,3585.2197713830624
6425,7280.052406348662
6426,16345.42281421671
6427,36923.0278024131
6428,11404.301853034549
6429,35319.58491349688
6430,21178.867
6431,15648.028738878105
6432,2963.3683148720947
6433,11194.462279477852
6434,5662.349428609959
6435,16150.125460230336
6436,7701.407145175437
6437,11116.012884523809
6438,23085.803318181817
6439,7200.7789915539115
6440,8339.326228571428
6441,14313.850311314101
6442,16226.767655424153
6443,9123.786
6444,6850.256944448269
6445,16400.192818078132
6446,13903.311142857141
6447,2755.0924075874073
6448,28381.479642963975
6449,19910.005892386387
6450,42031.292283333336
6451,10609.515376547986
6452,1824.6271742614238
6453,16385.344040660562
6454,34771.083
6455,15807.47117182085
6456,9208.930744030693
6457,8677.56207671995
6458,6922.126983132875
6459,18189.387196044296
6460,18459.025459508255
6461,29532.375127851356
6462,24747.448473716737
6463,36954.514266666665
6464,23372.70673057438
6465,14982.655333333334
6466,13920.656885732484
6467,10011.424
6468,8172.083507936508
6469,2610.0855012743805
6470,18931.23760990865
6471,3267.3730993425347
6472,43449.65834877881
6473,19750.543159445133
6474,967.5233622608616
6475,16685.97668138528
6476,31767.200695238098
6477,14026.440165060207
6478,12378.466644827586
6479,26644.491
6480,20853.93484104785
6481,5595.991799619541
6482,29382.00968804348
6483,31157.41454901961
6484,18910.48271074009
6485,15046.76857142857
6486,8949.517660003885
6487,14813.941568487966
6488,22783.03022811448
6489,1046.7073414141414
6490,15611.96403225203
6491,29177.50029980682
6492,23142.30360952381
6493,5610.350042757316
6494,16149.778
6495,11045.98906373564
6496,14332.854011628477
6497,19768.815272222226
6498,10950.021256410257
6499,17255.3783385798
6500,7492.737135909645
6501,22586.886582901578
6502,36908.73951652351
6503,6545.430494889067
6504,7644.71493582012
6505,4229.981323647538
6506,9441.894355789904
6507,12656.741351146076
6508,4469.249238748179
6509,745.4291612698928
6510,44604.24025424887
6511,15020.847318454287
6512,4860.106514851609
6513,20160.49183189727
6514,13598.315835883002
6515,26951.088049227175
6516,13296.4794194099
6517,6223.098934454488
6518,330.86643766668715
6519,13626.347269413987
6520,16267.498152396367
6521,25392.231958947268
6522,11851.126766666668
6523,37086.5145
6524,10855.555985482939
6525,5420.05525
6526,4767.012990229928
6527,14628.687465676669
6528,25250.79983529412
6529,13041.707958864748
6530,16692.766389673234
6531,8828.264693589743
6532,21742.251555555555
6533,12756.30834445853
6534,7750.447122265214
6535,23698.405483333336
6536,29742.89961904762
6537,6130.383189496214
6538,33423.60288084492
6539,11990.822133333333
6540,22585.92800142443
6541,45114.497088492055
6542,6681.882508974358
6543,38556.7947873705
6544,14944.41256125187
6545,23522.3035
6546,10534.55275050245
6547,20392.033220741585
6548,25426.55507142857
6549,2074.499150895755
6550,39004.52306170636
6551,19735.592047080387
6552,4035.241734618471
6553,5064.736611870543
6554,10585.877916666668
6555,13842.04878245614
6556,10642.298
6557,7582.899905311941
6558,10659.16958888889
6559,21134.926666666663
6560,14730.70627744361
6561,38924.79065038699
6562,42760.63436381616
6563,46071.83944643083
6564,15590.324316843227
6565,8128.703159527027
6566,19690.588998988525
6567,15758.953133198342
6568,23153.232685326817
6569,11106.319931900453
6570,14250.834705808082
6571,13313.809616415216
6572,39719.2524258229
6573,6004.672066017316
6574,12200.592954822954
6575,16171.576655517129
6576,18366.72857362733
6577,11361.196924975027
6578,13423.073614898916
6579,2152.1120696653215
6580,17409.282685526432
6581,14252.530463805362
6582,9152.531172619048
6583,9475.313
6584,19284.231354877113
6585,22985.523584415583
6586,5850.811274879938
6587,28601.0284
6588,20627.412941517257
6589,6203.864562984325
6590,2521.1019790144137
6591,11054.635502886005
6592,29296.63580546415
6593,15711.940535864358
6594,1810.8082696969698
6595,6581.5023071351925
6596,25435.961682933612
6597,9521.431875396825
6598,32318.223116666668
6599,10068.94687891377
6600,4604.631025136485
6601,14097.254286280691
6602,1930.0236062855306
6603,1247.7829481019276
6604,44527.641442588654
6605,3479.9165401716127
6606,25976.27733821839
6607,16239.800295250749
6608,46081.18400778014
6609,10567.435755555554
6610,18606.3496722897
6611,3409.3358961231393
6612,16635.729765396827
6613,20767.454619047618
6614,19802.523735579864
6615,13420.762274642922
6616,4942.947308847721
6617,11452.374148391116
6618,24116.41489410894
6619,23360.752150432898
6620,4270.764812801116
6621,10378.491197445217
6622,14648.362563082666
6623,8821.1285
6624,8186.296539197697
6625,7475.360637172332
6626,6137.88189583015
6627,18632.30969744123
6628,19456.30651607143
6629,13668.036828951863
6630,5025.73239836043
6631,30131.4868015873
6632,9407.839185076864
6633,18019.25721732115
6634,19503.305295260227
6635,237.6712272727273
6636,5118.120667749217
6637,15327.980777777779
6638,9827.244345960966
6639,28661.097644444442
6640,14475.97759166667
6641,34957.23591666667
6642,10975.145912043614
6643,18500.149448645112
6644,14888.703343086827
6645,18579.874682183206
6646,26644.491
6647,3852.788896687371
6648,27081.10159722222
6649,5574.3478171191555
6650,13286.991353540183
6651,13725.645419751341
6652,25779.28417409812
6653,14123.928397619045
6654,41551.79318248224
6655,8483.700815576092
6656,845.8158065934952
6657,19296.66159982616
6658,18668.69537227153
6659,16872.25688458162
6660,7130.4145
6661,16396.52626222222
6662,56523.27273949276
6663,4405.560958080156
6664,11496.388854563489
6665,26644.491
6666,10905.593253499754
6667,13676.870342105263
6668,34420.68047619048
6669,7464.135857142857
6670,23897.191516947416
6671,1810.8082696969698
6672,15808.20540166639
6673,17436.72447686203
6674,8026.1157268058205
6675,6280.657290704116
6676,1082.7820572248647
6677,27261.627551408306
6678,14443.398
6679,8292.092756670965
6680,8113.2088129870135
6681,13737.921552531792
6682,982.7361501188362
6683,22175.165987179487
6684,13046.902304292935
6685,956.4987770624379
6686,3207.5533692625154
6687,15600.754713334345
6688,21547.683392857143
6689,25159.1848
6690,16267.258988939791
6691,5538.777499705035
6692,20094.716614900444
6693,13334.679881571463
6694,15179.722819709124
6695,21596.836989593743
6696,25913.49168917749
6697,39636.46412554999
6698,19606.003666666664
6699,51921.41878802949
6700,11105.002761904761
6701,20850.57904761905
6702,7312.013497414488
6703,12319.337092631271
6704,57692.65267259231
6705,23229.602464285712
6706,13086.3753893044
6707,5954.559717543872
6708,26613.86579766317
6709,28759.665260124857
6710,33995.12918120879
6711,28732.244723268403
6712,24688.5809621088
6713,39287.31137224127
6714,32321.444
6715,23458.18504254202
6716,2350.6724923757993
6717,21360.867936951356
6718,33254.07333333333
6719,41668.231783064846
6720,2797.9841714607264
6721,14366.350454430252
6722,14697.974166666669
6723,5672.920094444446
6724,17059.715375
6725,16400.195178758924
6726,8170.926326551227
6727,22559.921183640927
6728,39287.31137224127
6729,8397.191833333332
6730,17640.090980121724
6731,18224.226149799124
6732,17930.255670477916
6733,16356.414286142948
6734,30596.50671428571
6735,44336.5610335513
6736,11933.55138916084
6737,5418.273212882585
6738,1939.8165688492963
6739,19048.30306687865
6740,11584.622
6741,9009.229792857144
6742,16552.312083333334
6743,23602.951316585855
6744,9802.837759452925
6745,11504.253482999437
6746,21885.97782456362
6747,3930.0485572220764
6748,45356.49752631579
6749,6522.7071
6750,8964.666628225807
6751,30199.441697554
6752,7625.905393294399
6753,51317.43133939394
6754,12820.728333333333
6755,424.092420319779
6756,9651.489594228282
6757,1992.1780355841781
6758,27737.55812194267
6759,14589.79024717015
6760,5801.355878421019
6761,15751.938356543062
6762,6285.324071428571
6763,19347.094370448347
6764,868.822
6765,9980.347
6766,51496.66328534631
6767,8771.237569047618
6768,44506.11979155844
6769,15971.64
6770,16567.162926553276
6771,28961.65357857143
6772,10623.423822222221
6773,2329.7880989077457
6774,16820.911365441043
6775,45376.723121815754
6776,19838.384
6777,17409.285314803295
6778,5942.712804329005
6779,23218.193056068936
6780,41456.98354054054
6781,3950.1995304252573
6782,8859.796145177048
6783,15807.47117182085
6784,6021.473804600301
6785,20361.353633333332
6786,17848.51538592921
6787,283.2547727778937
6788,6406.392137254901
6789,15196.569599999999
6790,5574.3478171191555
6791,17758.599153846153
6792,14762.785670238098
6793,13948.206756203517
6794,1906.8220407541282
6795,1074.09175
6796,39463.631
6797,26137.1165
6798,38066.78492786821
6799,17517.97965853628
6800,24208.373928937723
6801,5137.284997197528
6802,51578.59650337132
6803,9802.31155595238
6804,8760.524
6805,14515.697690692641
6806,1028.7949258938488
6807,15914.225260745066
6808,1828.1362206677716
6809,3904.709567461118
6810,315.7784074829454
6811,35458.78311020599
6812,32398.03271849267
6813,11625.305938322728
6814,26317.49041269841
6815,14152.8768
6816,15898.937386123958
6817,11413.694252380952
6818,22131.272700917747
6819,24272.849516666665
6820,3979.964279867036
6821,25262.431125641022
6822,40360.646930905794
6823,3731.907958951139
6824,15187.412666666665
6825,18185.744
6826,17027.610269956425
6827,22547.74379633011
6828,1981.8973441711507
6829,36933.248375
6830,2791.5985093004783
6831,4372.770305340456
6832,11988.640416677568
6833,18098.333150759765
6834,13071.63425140013
6835,38275.57537026734
6836,12439.263303237083
6837,17379.75875086558
6838,1083.0877241947126
6839,29777.46315825519
6840,18296.125548349177
6841,9165.219866016607
6842,23630.723343566417
6843,2520.5170703832723
6844,16479.037154761903
6845,11772.29518113336
6846,2990.094199671163
6847,7090.1686411316905
6848,2360.779491945701
6849,3464.5820327361525
6850,8097.182332389143
6851,12639.069122037401
6852,431.52035054471565
6853,10727.664346677017
6854,19648.71015648731
6855,7351.36731092437
6856,3788.7443955289896
6857,47264.77745950944
6858,14262.135098076922
6859,10812.9025
6860,29975.403998794252
6861,2296.539216463583
6862,9949.559903376094
6863,14874.551445581685
6864,22607.59453587454
6865,19868.354458649726
6866,4081.28543992509
6867,3906.7395579479776
6868,31966.211238572534
6869,3267.3730993425347
6870,15048.525247956348
6871,24398.39691169771
6872,20206.437795054942
6873,1247.7829481019276
6874,20379.18202580614
6875,7582.899905311941
6876,16508.883373730572
6877,27453.52080433733
6878,33639.2143413106
6879,12183.107
6880,13668.69664630384
6881,5537.52165631587
6882,13355.273963095236
6883,7365.719535014007
6884,19167.128884822694
6885,24506.703263241863
6886,18672.093835159973
6887,38714.808
6888,19252.48330668403
6889,23109.294343991718
6890,36510.9714762328
6891,8346.98484136935
6892,348.958651659919
6893,16863.189724360444
6894,17544.813417761336
6895,799.3237922521744
6896,46603.62616420772
6897,16120.99125
6898,46081.18400778014
6899,12901.993703624154
6900,1215.6472856261553
6901,610.9670518540469
6902,8966.24059959709
6903,14286.512555916306
6904,50124.94626506743
6905,39403.90391666667
6906,19300.788900289797
6907,4261.459541740802
6908,13743.111973484849
6909,20187.135185858857
6910,20906.906884361473
6911,3618.900555600294
6912,10286.854057575756
6913,20285.260394949495
6914,18369.13123286341
6915,16020.771892523804
6916,3613.285736235561
6917,9715.383666666667
6918,13721.052278985508
6919,10524.090545454546
6920,47584.97654151585
6921,18506.42115808848
6922,3457.9814758516277
6923,18761.00878888889
6924,1633.813757431457
6925,7290.223688638455
6926,239.2956774586613
6927,8247.455481218987
6928,14874.551445581685
6929,38059.088157309176
6930,19109.464010751955
6931,7804.4893705150125
6932,19620.78573349618
6933,15698.68169012605
6934,25652.748595779216
6935,8764.94401650712
6936,18066.08688811073
6937,374.8304099277012
6938,3247.925768925575
6939,19380.629168318523
6940,2668.5206901466045
6941,9527.876513413526
6942,12010.596
6943,25965.38210834969
6944,7284.74283560099
6945,15644.927787483057
6946,15702.18533030303
6947,24697.00502674825
6948,14027.78533077377
6949,3749.303467537245
6950,16763.828151723745
6951,22233.055220063605
6952,13308.231119584525
6953,5872.954251526041
6954,19629.14302327395
6955,3553.5163656365885
6956,9587.103773955152
6957,14594.036208025596
6958,13678.778246920721
6959,31834.721514573564
6960,1546.8031057194053
6961,29787.16058
6962,14355.446616422467
6963,10082.520813492063
6964,13184.116
6965,5099.442937648221
6966,42406.55649092497
6967,18612.04790366917
6968,5782.921234615385
6969,5378.484033333334
6970,13985.758707600731
6971,8895.691625
6972,5400.348011258566
6973,1309.0951399579237
6974,6195.850362423888
6975,4540.090205216057
6976,15083.577066666667
6977,1340.2248257195843
6978,5537.207294524455
6979,8400.719843950497
6980,2606.4648681363133
6981,12651.343791666668
6982,6782.770718623681
6983,12656.081080128202
6984,790.6494669271358
6985,57692.65267259231
6986,7698.1866666666665
6987,702.7821320512821
6988,24528.80081268218
6989,7239.525088064973
6990,2107.6543479121997
6991,1567.8604722222221
6992,24173.091691181588
6993,1187.2980369566965
6994,11055.663333333334
6995,22716.116658974355
6996,5046.479354960175
6997,21830.387625506915
6998,19278.11771874452
6999,10285.84468823572
7000,1925.5554416683476
7001,12870.141440151514
7002,13042.79063865168
7003,11211.162405130146
7004,22971.472464285718
7005,7135.908297701149
7006,14611.171528586501
7007,27864.672214284103
7008,16906.48868888889
7009,9092.060969024535
7010,6367.810821232724
7011,21135.442
7012,17756.342558326847
7013,4229.981323647538
7014,20490.78715025355
7015,14718.058507015667
7016,22878.787411538462
7017,11541.482826282065
7018,2274.639269240891
7019,7027.085666666667
7020,31530.646498464557
7021,18229.859196155372
7022,9165.045245382395
7023,16942.974843437332
7024,980.4783504002767
7025,15768.113170639446
7026,3979.1941938455984
7027,29369.29985628816
7028,1425.3288407425905
7029,6657.351376607834
7030,6065.236130030029
7031,8634.235623211876
7032,12647.264176577808
7033,11625.673
7034,16119.141451457892
7035,3859.4822043005843
7036,21693.438422887557
7037,22179.025916666666
7038,2404.4415569627135
7039,19318.37885314506
7040,20136.828387644826
7041,27150.3178
7042,11975.49417948718
7043,21124.493717056044
7044,9700.795812097504
7045,11906.661
7046,7492.482484663866
7047,3725.053346105658
7048,8130.195066666666
7049,10753.787086071472
7050,19034.285373859133
7051,3457.9814758516277
7052,7579.045088380309
7053,11128.195264880951
7054,10551.3414432858
7055,33686.554833333335
7056,14193.776366666667
7057,10007.242716938616
7058,14096.326744006567
7059,4802.534933622734
7060,17817.21909061041
7061,645.8049262928562
7062,3430.8631307083056
7063,8880.632759408618
7064,30621.892558172345
7065,16395.7985
7066,13506.194385897435
7067,13686.925975416394
7068,13200.640095361707
7069,42352.88829003212
7070,12966.250016830067
7071,22152.78066666667
7072,5585.478236717678
7073,11482.09727086269
7074,9335.836942267879
7075,35624.60623373244
7076,752.7104072603101
7077,7588.0025053860445
7078,11827.083372998895
7079,6140.533335806466
7080,17180.804681461923
7081,16939.48355190809
7082,9130.653110626874
7083,13440.942198280158
7084,633.7420884685577
7085,42701.88265989011
7086,7200.7789915539115
7087,16808.012191749163
7088,38198.940916666674
7089,3499.76426347739
7090,11441.559141567255
7091,8844.545358974357
7092,393.13440735662067
7093,1751.9369286935287
7094,10170.965185221226
7095,14082.240910001688
7096,13728.904940851611
7097,5826.391333826943
7098,752.7104072603101
7099,48051.142701714605
7100,16586.774528679653
7101,8406.61365257732
7102,7790.69764130779
7103,16456.611875211474
7104,10583.3465
7105,12281.011790476192
7106,16903.422498863638
7107,21759.23825
7108,6372.9424666666655
7109,20449.374144095542
7110,34667.37362827264
7111,7326.856896123112
7112,10741.807402624527
7113,2638.672083760273
7114,25072.258984126984
7115,22738.44765697441
7116,15455.34025668482
7117,2446.3119908369326
7118,413.23163075619294
7119,631.2022019704434
7120,13639.36300245098
7121,16079.29375
7122,15061.858566666666
7123,4671.1017816295525
7124,862.0
7125,14860.681311237375
7126,23110.40634629742
7127,20579.824356596833
7128,9094.491910807536
7129,3856.526995713533
7130,29847.065221894813
7131,9059.224333333332
7132,1972.5587362867595
7133,15505.20358320326
7134,18462.039753811874
7135,11033.173996443526
7136,25696.452356143564
7137,22004.739869188394
7138,57692.65267259231
7139,15338.921718287183
7140,9413.938333333332
7141,16532.844688555742
7142,10153.435675118619
7143,7053.666194626718
7144,20350.36878809524
7145,7775.766496415603
7146,36217.115389342165
7147,9061.879842786258
7148,11569.3565
7149,12884.116126426308
7150,46521.81520107893
7151,4841.586079166666
7152,13099.128733333335
7153,15334.994574999997
7154,24743.766319317507
7155,33397.19464035088
7156,19525.833352391037
7157,36868.94370967742
7158,1149.9142750404815
7159,10134.16580375052
7160,2990.094199671163
7161,12143.330916965973
7162,13524.731875317571
7163,10096.134468636506
7164,2493.4001124710844
7165,12184.696604648781
7166,1030.8834811398435
7167,1028.7949258938488
7168,6458.887165522877
7169,3267.3730993425347
7170,7619.6380222222215
7171,649.1291451442207
7172,3937.58712826441
7173,10141.935678270846
7174,41343.99286263737
7175,38818.39887987991
7176,5842.638185996197
7177,18822.939164566174
7178,24771.00403076923
7179,20620.022
7180,3605.0338554112564
7181,15484.1935
7182,40684.56519745252
7183,27081.549520833334
7184,36509.9512623725
7185,17393.858773768505
7186,22767.43225
7187,40511.078
7188,48464.83319090756
7189,17474.753
7190,22377.647666666668
7191,4328.743241977294
7192,15001.664739018428
7193,25843.440958333336
7194,16253.137856593406
7195,8393.727536043913
7196,23777.212
7197,14896.427187789457
7198,31426.085
7199,39159.870551449276
7200,4948.741284361393
7201,22789.52456879692
7202,7262.8031855372965
7203,46081.18400778014
7204,16543.096523618864
7205,10945.678147199087
7206,6239.348718806104
7207,2152.1120696653215
7208,15157.518908333333
7209,24303.683336904764
7210,19963.55868183632
7211,12245.585637784247
7212,17345.652187373737
7213,14538.184080238929
7214,30521.38800927961
7215,14938.121548110932
7216,8527.262605311356
7217,1679.6901898779483
7218,1171.1181634581103
7219,4336.986338359506
7220,23810.276546699035
7221,25487.3786
7222,38401.38735986545
7223,5457.663883116284
7224,26131.389274962377
7225,12537.746
7226,39093.10633333334
7227,9155.021055560786
7228,45661.01979331503
7229,9249.83408689141
7230,8235.601097619048
7231,22068.2837
7232,9261.092505684592
7233,14078.647786858077
7234,31651.889333333333
7235,9100.47407017544
7236,13163.046670060538
7237,42738.00107380953
7238,8957.92929165474
7239,33734.981870384
7240,35583.32269047619
7241,16487.309459932738
7242,19996.816816666666
7243,22481.112369086793
7244,14698.488388352862
7245,627.0164205112967
7246,13830.589972527472
7247,8187.543975513596
7248,13469.113361538462
7249,13853.18748051948
7250,11583.855049999998
7251,43205.23849285714
7252,4335.874060506927
7253,30727.219579999997
7254,17186.07877684344
7255,20993.222952037933
7256,33951.002
7257,1048.8773836646237
7258,713.8232264636775
7259,17630.047153883534
7260,8280.56697988114
7261,6545.430494889067
7262,3922.76343022058
7263,11143.898129710773
7264,19702.263
7265,16673.47912455197
7266,3613.285736235561
7267,46220.137415303434
7268,2479.9590254118784
7269,18199.80254722222
7270,12851.835636904763
7271,23340.271308515014
7272,11585.251126686242
7273,4193.205003398452
7274,20971.669807474147
7275,5645.404405753968
7276,6010.700381745864
7277,38818.39887987991
7278,6401.482641935459
7279,8617.702416666669
7280,7683.77187071216
7281,20294.639166167533
7282,44955.85047619048
7283,15255.17116477856
7284,9954.226388888888
7285,6664.716594117647
7286,9429.35944032613
7287,27152.380484656085
7288,9682.853276856178
7289,7257.124913094046
7290,29823.603127086077
7291,48681.677912508625
7292,5663.589727463712
7293,4518.094954927247
7294,42299.702325000006
7295,3729.7744354871165
7296,26732.985935064935
7297,41492.98201190476
7298,9624.358989505816
7299,8889.7798
7300,35932.75528558153
7301,15606.257928847934
7302,11411.90688627451
7303,40936.0473692128
7304,3665.9563335692114
7305,13964.996832539686
7306,5821.281133544343
7307,21982.997520097502
7308,44238.30673203464
7309,7247.262855606759
7310,242.5743636899499
7311,9075.640611066849
7312,19652.410249265595
7313,43108.84288611111
7314,14634.480918006378
7315,2381.9155701811655
7316,8312.768
7317,16494.870550289805
7318,39262.100364747355
7319,24626.48697612615
7320,17651.944485891603
7321,14328.949921645226
7322,46473.99417971015
7323,13497.390558913308
7324,1171.1181634581103
7325,6640.729528686781
7326,10226.824516666666
7327,21694.002274954775
7328,9560.066388608777
7329,18446.55580082417
7330,9787.069666721898
7331,8768.061978865484
7332,12144.299694743751
7333,4697.59142650388
7334,240.17789269744392
7335,21371.17892222222
7336,15032.198
7337,13217.481519076318
7338,12853.810837229435
7339,18448.788403672832
7340,5672.920094444446
7341,34951.59944646531
7342,20429.638380139582
7343,12725.998689988868
7344,15982.059823865166
7345,27400.078259684768
7346,2477.775251083986
7347,47471.404876676585
7348,1828.1362206677716
7349,11308.236994444445
7350,22193.674609756046
7351,5672.920094444446
7352,1773.8304802030902
7353,6467.528212692364
7354,28137.148714285715
7355,10292.623
7356,33104.55241590929
7357,10073.563079107262
7358,6520.547606105633
7359,18404.61813650004
7360,23832.117138032365
7361,7634.659799999999
7362,22166.103887961373
7363,12158.085388120191
7364,19479.34917428538
7365,1573.5444849475866
7366,17839.32602379642
7367,7467.547954137314
7368,11231.190379310345
7369,8548.095002452774
7370,17476.56209586975
7371,10476.3590845059
7372,6668.59263923098
7373,45354.24794725624
7374,7478.66325
7375,15114.513850466494
7376,13647.197015068396
7377,18964.72380213675
7378,864.411342074893
7379,33002.37302596349
7380,15117.355766666666
7381,8834.128439811171
7382,23014.641704713333
7383,15696.136507212885
7384,33531.08224603174
7385,12794.612041666665
7386,16065.815315126
7387,16888.982125
7388,10433.625570023007
7389,20581.213187138343
7390,24729.911
7391,11904.334922807016
7392,19318.89338738788
7393,12026.856029634173
7394,13630.721483397669
7395,25398.85766666667
7396,14584.97
7397,3786.038089593788
7398,3499.76426347739
7399,1733.090196564606
7400,13329.042398910382
7401,19247.378
7402,46081.18400778014
7403,7075.990788562092
7404,20670.09763837535
7405,2126.268602835755
7406,23433.0699045596
7407,22549.503028861418
7408,1074.09175
7409,3207.5533692625154
7410,8800.350691919193
7411,12279.198647619049
7412,26900.442642857142
7413,21268.59468426501
7414,15829.972867292785
7415,9543.37821993633
7416,22468.500547619045
7417,17133.92430559407
7418,3019.9433288960063
7419,42529.24860341804
7420,2350.6724923757993
7421,14558.465370049369
7422,5913.11337748382
7423,8407.612209459865
7424,5304.782801394129
7425,13163.397095113365
7426,13684.184695756894
7427,9650.318502754557
7428,11068.2445
7429,24031.244266666665
7430,7639.482708333333
7431,3127.326589012583
7432,19924.499328540503
7433,10753.200718430015
7434,33250.3623738456
7435,1272.5826381460386
7436,8556.11875257732
7437,4616.185100989992
7438,16601.765388666267
7439,11879.4157
7440,9862.641333333331
7441,46081.18400778014
7442,27729.4675
7443,2218.370154541572
7444,6475.9221987697865
7445,23166.45611975248
7446,5574.3478171191555
7447,15991.979833333335
7448,1751.9369286935287
7449,7776.899
7450,46081.18400778014
7451,864.411342074893
7452,2351.779215831328
7453,17780.993922586553
7454,15104.370246879414
7455,14837.698419300861
7456,50582.741895373336
7457,13651.212537804386
7458,15295.657082374491
7459,13579.581899687088
7460,2539.992415434735
7461,11479.078931058937
7462,9317.909857753359
7463,24467.855583333338
7464,16649.505537710083
7465,1171.1181634581103
7466,4786.750992674194
7467,49381.20346702564
7468,9240.719982142858
7469,1264.8470213747169
7470,24522.088440275355
7471,15610.677083333358
7472,20155.463874223
7473,20113.542244705804
7474,7517.628414081153
7475,9564.849700207697
7476,17152.78039935566
7477,1407.4125779100527
7478,13940.450801823512
7479,1981.8973441711507
7480,25227.204414285712
7481,10301.41434848485
7482,12166.557048542565
7483,15995.942
7484,7478.0273420612275
7485,41130.15680611878
7486,22624.156492316015
7487,12571.647
7488,10099.14609362027
7489,11251.376297804129
7490,9557.973590476191
7491,16790.895838167376
7492,8354.993056509426
7493,2425.9172860756303
7494,29605.976207142856
7495,4229.981323647538
7496,1826.3853878805392
7497,22189.343357142858
7498,1888.539590347659
7499,22912.30503333333
7500,19011.88649170274
7501,15823.33574896664
7502,7875.250902128427
7503,13074.242755845036
7504,20950.429171065996
7505,25526.46672480159
7506,4250.6706201934385
7507,10545.329099471071
7508,15671.424233333335
7509,10330.949920209281
7510,1828.1362206677716
7511,14153.666118045114
7512,39616.914940079856
7513,14124.607432174496
7514,20568.35131042085
7515,39636.46412554999
7516,53509.49260680045
7517,23666.25535430242
7518,5451.852064971818
7519,11411.601954761903
7520,21199.25913397928
7521,29520.31509757137
7522,5884.355333333333
7523,16487.309459932738
7524,36373.6363768787
7525,9863.482196428571
7526,8070.927631045404
7527,10856.9265
7528,2130.5710138707127
7529,11538.32672142857
7530,19480.09732920204
7531,8383.31
7532,33074.37886609003
7533,27036.35475
7534,15257.53363748362
7535,13248.34
7536,20325.851753466384
7537,14621.259980440855
7538,40149.93985034862
7539,6957.966684812667
7540,23372.70673057438
7541,2546.731224017274
7542,20358.511068756736
7543,17862.488490088384
7544,20330.770229885056
7545,21168.157033069056
7546,1018.9428709677419
7547,1751.9369286935287
7548,18534.999954487423
7549,5253.1595006888
7550,6625.71953110442
